0.6299213	8.87463524130191	36	0	36	80	11	127
0.5496183	7.84200336700337	49	0	49	72	10	131
0.5704225	9.8527417027417	53	0	53	81	8	142
0.5093167	9.42068302068302	64	0	64	82	15	161
0.5379747	9.02115600448934	60	0	60	85	13	158
0.5506329	9.00503565062389	60	0	60	87	11	158
0.4916201	7.47643097643098	76	0	76	88	15	179
0.5113636	8.05593434343434	75	0	75	90	11	176
0.4764398	7.49659090909091	82	0	82	91	18	191
0.4858757	6.21952861952862	77	0	77	86	14	177
0.4354067	8.10146198830409	103	0	103	91	15	209
0.4311927	7.38484848484849	109	0	109	94	15	218
0.4444444	7.2324354657688	101	0	101	92	14	207
0.4383562	7.94141414141414	106	0	106	96	17	219
0.4460094	7.70701754385965	103	0	103	95	15	213
0.438914	8.06108706108706	103	0	103	97	21	221
0.4423963	7.06685906685907	108	0	108	96	13	217
0.4135021	6.47979797979798	121	0	121	98	18	237
0.4152542	6.33030303030303	119	0	119	98	19	236
0.4016736	7.08585858585858	123	0	123	96	20	239
0.4016736	6.91313131313131	124	0	124	96	19	239
0.3873518	7.09090909090909	134	0	134	98	21	253
0.3818898	7.23419913419913	132	0	132	97	25	254
0.3764259	6.64141414141414	141	0	141	99	23	263
0.3807692	7.73737373737374	140	0	140	99	21	260
0.3849206	7.94242424242424	134	0	134	97	21	252
0.375	6.99494949494949	145	0	145	99	20	264
0.3680297	7.15656565656566	148	0	148	99	22	269
0.3626374	6.01515151515152	152	0	152	99	22	273
0.3653136	6.2979797979798	150	0	150	99	22	271
0.3653136	7.14646464646465	150	0	150	99	22	271
0.3473684	6.2020202020202	161	0	161	99	25	285
0.3498233	6.48989898989899	158	0	158	99	26	283
0.3461539	5.86363636363636	162	0	162	99	25	286
0.3390411	6.14141414141414	170	0	170	99	23	292
0.3413793	6.65151515151515	168	0	168	99	23	290
0.3402062	6.04040404040404	171	0	171	99	21	291
0.3461539	5.55050505050505	161	0	161	99	26	286
0.3311037	5.37878787878788	174	0	174	99	26	299
0.3390411	5.30808080808081	166	0	166	99	27	292
0.34375	5.46969696969697	167	0	167	99	22	288
0.3322034	5.55151515151515	176	0	176	98	21	295
0.3289036	5.64141414141414	178	0	178	99	24	301
0.3256579	5.37878787878788	177	0	177	99	28	304
0.3214286	5.6010101010101	189	0	189	99	20	308
0.3214286	5.54040404040404	183	0	183	99	26	308
0.3235294	5.45454545454545	181	0	181	99	26	306
0.3203883	5.71717171717172	183	0	183	99	27	309
0.3193548	5.31818181818182	185	0	185	99	26	310
0.3152866	5.3989898989899	188	0	188	99	27	314
0.3103448	5.46464646464646	189	0	189	99	31	319
0.3123028	5.57070707070707	189	0	189	99	29	317
0.3152866	5.47474747474747	186	0	186	99	29	314
0.3152866	5.74242424242424	186	0	186	99	29	314
0.3103448	5.45959595959596	193	0	193	99	27	319
0.3074534	5.12121212121212	198	0	198	99	25	322
0.3113208	5.60606060606061	189	0	189	99	30	318
0.309375	5.38888888888889	197	0	197	99	24	320
0.3113208	5.91414141414141	194	0	194	99	25	318
0.3074534	5.18686868686869	196	0	196	99	27	322
0.3065015	5.22222222222222	197	0	197	99	27	323
0.3046154	5.59090909090909	201	0	201	99	25	325
0.3084112	5.21717171717172	196	0	196	99	26	321
0.3065015	4.94444444444445	197	0	197	99	27	323
0.3074534	5.51010101010101	197	0	197	99	26	322
0.3055556	5.13131313131313	198	0	198	99	27	324
0.3027523	5.33333333333333	204	0	204	99	24	327
0.3027523	4.99494949494949	201	0	201	99	27	327
0.2990937	4.95454545454546	203	0	203	99	29	331
0.2990937	5.14646464646465	203	0	203	99	29	331
0.2990937	5	205	0	205	99	27	331
0.2990937	5.3030303030303	204	0	204	99	28	331
0.2964072	5.00505050505051	204	0	204	99	31	334
0.2972973	4.78787878787879	205	0	205	99	29	333
0.2964072	4.8989898989899	205	0	205	99	30	334
0.2964072	5.3030303030303	206	0	206	99	29	334
0.2946429	5.04040404040404	207	0	207	99	30	336
0.2964072	4.86363636363636	205	0	205	99	30	334
0.2937686	4.94949494949495	207	0	207	99	31	337
0.2937686	5.18181818181818	207	0	207	99	31	337
0.2937686	5.01515151515152	207	0	207	99	31	337
0.2937686	5.07575757575758	207	0	207	99	31	337
0.2937686	4.87878787878788	207	0	207	99	31	337
0.2937686	4.84848484848485	207	0	207	99	31	337
0.2937686	4.86363636363636	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
0.2937686	4.85353535353535	207	0	207	99	31	337
